nomor_masuk,tanggal_masuk,nama_barang,kuantum_masuk,Bulan_masuk,nomor_jual,tanggal_jual,nama_pembeli,kuantum_jual,nominal,Bulan_jual,Hari
1,2020-05-29,GULA,100000,2020-05,900,2020-12-02,TOKO BERKAH DUA PUTRA,312,3744000,2020-12,Wednesday
1,2020-05-29,GULA,100000,2020-05,907,2020-12-03,TOKO AMI,970,11640000,2020-12,Thursday
1,2020-05-29,GULA,100000,2020-05,908,2020-12-03,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,950,11400000,2020-12,Thursday
1,2020-05-29,GULA,100000,2020-05,913,2020-12-07,TOKO YUSMAN DABU,168,2016000,2020-12,Monday
1,2020-05-29,GULA,100000,2020-05,918,2020-12-10,TOKO SIDAK,48,576000,2020-12,Thursday
1,2020-05-29,GULA,100000,2020-05,964,2020-12-21,TOKO BU YULI,300,3600000,2020-12,Monday
1,2020-05-29,GULA,100000,2020-05,971,2020-12-21,Warung Nak Zihan,420,5040000,2020-12,Monday
1,2020-05-29,GULA,100000,2020-05,975,2020-12-22,TOKO IRVA,2400,28800000,2020-12,Tuesday
1,2020-05-29,GULA,100000,2020-05,976,2020-12-22,TOKO ADELA,2400,28800000,2020-12,Tuesday
1,2020-05-29,GULA,100000,2020-05,978,2020-12-29,TOKO BERKAH DUA PUTRA,2000,24000000,2020-12,Tuesday
1,2020-05-29,GULA,100000,2020-05,979,2020-12-29,TOKO BUNGUR,1288,15456000,2020-12,Tuesday
1,2020-05-29,GULA,100000,2020-05,980,2021-01-06,TOKO ALIKA,36,432000,2021-01,Wednesday
1,2020-05-29,GULA,100000,2020-05,982,2021-01-06,TOKO AMI,36,432000,2021-01,Wednesday
1,2020-05-29,GULA,100000,2020-05,985,2021-01-06,TOKO KOTABARU,120,1440000,2021-01,Wednesday
1,2020-05-29,GULA,100000,2020-05,988,2021-01-11,TOKO NURJANAH,96,1152000,2021-01,Monday
1,2020-05-29,GULA,100000,2020-05,1008,2021-01-18,TOKO SUPER STOCK,96,1152000,2021-01,Monday
1,2020-05-29,GULA,100000,2020-05,1013,2021-01-22,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,72,864000,2021-01,Friday
1,2020-05-29,GULA,100000,2020-05,1015,2021-01-22,TOKO SYUHAINI,72,864000,2021-01,Friday
1,2020-05-29,GULA,100000,2020-05,1021,2021-01-28,TOKO JERORA JAYA,96,1152000,2021-01,Thursday
1,2020-05-29,GULA,100000,2020-05,1025,2021-02-01,TOKO NURFADILAH ,360,4320000,2021-02,Monday
1,2020-05-29,GULA,100000,2020-05,1029,2021-02-05,TOKO MAJU TERUS,1000,12000000,2021-02,Friday
1,2020-05-29,GULA,100000,2020-05,1034,2021-02-10,TOKO MUNIR,440,5280000,2021-02,Wednesday
1,2020-05-29,GULA,100000,2020-05,1035,2021-02-16,TOKO BOB-i,360,4320000,2021-02,Tuesday
1,2020-05-29,GULA,100000,2020-05,1058,2021-02-22,Warung Nak Zihan,1120,13440000,2021-02,Monday
1,2020-05-29,GULA,100000,2020-05,1068,2021-03-02,TOKO RIZKI SAKYAH,200,2400000,2021-03,Tuesday
1,2020-05-29,GULA,100000,2020-05,1075,2021-03-09,TOKO MOMONG ALPINA ,32,384000,2021-03,Tuesday
1,2020-05-29,GULA,100000,2020-05,1079,2021-03-18,TOKO FATHULLAH ZIKRI,200,2400000,2021-03,Thursday
1,2020-05-29,GULA,100000,2020-05,1088,2021-03-22,TOKO BOB-i,200,2400000,2021-03,Monday
1,2020-05-29,GULA,100000,2020-05,1099,2021-03-25,TOKO JERORA JAYA,160,1920000,2021-03,Thursday
1,2020-05-29,GULA,100000,2020-05,1111,2021-03-29,Warung Nak Zihan,120,1440000,2021-03,Monday
1,2020-05-29,GULA,100000,2020-05,1123,2021-04-06,TOKO RIZKI SAKYAH,220,2640000,2021-04,Tuesday
1,2020-05-29,GULA,100000,2020-05,1130,2021-01-06,TOKO KOTABARU,120,1440000,2021-01,Wednesday
1,2020-05-29,GULA,100000,2020-05,1132,2021-01-06,TOKO AMI,36,432000,2021-01,Wednesday
1,2020-05-29,GULA,100000,2020-05,1135,2021-01-06,TOKO ALIKA,36,432000,2021-01,Wednesday
1,2020-05-29,GULA,100000,2020-05,1138,2021-01-11,TOKO NURJANAH,96,1152000,2021-01,Monday
1,2020-05-29,GULA,100000,2020-05,1156,2021-01-18,TOKO SUPER STOCK,96,1152000,2021-01,Monday
1,2020-05-29,GULA,100000,2020-05,1163,2021-01-22,TOKO SYUHAINI,72,864000,2021-01,Friday
1,2020-05-29,GULA,100000,2020-05,1164,2021-01-22,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,72,864000,2021-01,Friday
1,2020-05-29,GULA,100000,2020-05,1167,2021-01-28,TOKO JERORA JAYA,96,1152000,2021-01,Thursday
1,2020-05-29,GULA,100000,2020-05,1173,2021-02-01,TOKO NURFADILAH ,360,4320000,2021-02,Monday
1,2020-05-29,GULA,100000,2020-05,1178,2021-02-05,TOKO MAJU TERUS,1000,12000000,2021-02,Friday
1,2020-05-29,GULA,100000,2020-05,1183,2021-02-10,TOKO MUNIR,440,5280000,2021-02,Wednesday
1,2020-05-29,GULA,100000,2020-05,1184,2021-02-16,TOKO BOB-i,360,4320000,2021-02,Tuesday
1,2020-05-29,GULA,100000,2020-05,1207,2021-02-22,Warung Nak Zihan,1120,13440000,2021-02,Monday
1,2020-05-29,GULA,100000,2020-05,1216,2021-03-02,TOKO RIZKI SAKYAH,200,2400000,2021-03,Tuesday
1,2020-05-29,GULA,100000,2020-05,1223,2021-03-09,TOKO MOMONG ALPINA ,32,384000,2021-03,Tuesday
1,2020-05-29,GULA,100000,2020-05,1228,2021-03-18,TOKO FATHULLAH ZIKRI,200,2400000,2021-03,Thursday
1,2020-05-29,GULA,100000,2020-05,1237,2021-03-22,TOKO BOB-i,200,2400000,2021-03,Monday
1,2020-05-29,GULA,100000,2020-05,1248,2021-03-25,TOKO JERORA JAYA,160,1920000,2021-03,Thursday
1,2020-05-29,GULA,100000,2020-05,1260,2021-03-29,Warung Nak Zihan,120,1440000,2021-03,Monday
1,2020-05-29,GULA,100000,2020-05,1265,2021-04-06,TOKO RIZKI SAKYAH,220,2640000,2021-04,Tuesday
1,2020-05-29,GULA,100000,2020-05,1284,2021-04-08,TOKO MAJU TERUS,100,1200000,2021-04,Thursday
1,2020-05-29,GULA,100000,2020-05,1288,2021-04-09,TOKO BERKAH DUA PUTRA,100,1200000,2021-04,Friday
2,2020-07-07,GULA,97950,2020-07,393,2020-06-04,HOLIDAY MART,2500,30000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,395,2020-06-04,TOKO ANUGRAH,2500,30000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,397,2020-06-04,TOKO BERKAT USAHA,8500,102000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,398,2020-06-04,TOKO SUPARNO (SMS),10000,120000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,399,2020-06-04,TOKO APO,10000,120000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,400,2020-06-04,TOKO SUYONO (BINTANG KAPUAS),8000,96000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,402,2020-06-04,TOKO NURDIAH ,5000,60000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,406,2020-06-04,TOKO MUNIR,500,6000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,408,2020-06-04,TOKO ABANG HERIYANSYAH ,900,10800000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,412,2020-06-04,TOKO KOTABARU,8500,102000000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,414,2020-06-04,SAHABAT ANDA,2550,30600000,2020-06,Thursday
2,2020-07-07,GULA,97950,2020-07,418,2020-06-05,Warung Nak Zihan,5050,60600000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,420,2020-06-05,TOKO FAHRI,2000,24000000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,422,2020-06-05,TOKO ABIZAR,4750,57000000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,424,2020-06-05,TOKO TOPIN,1250,15000000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,426,2020-06-05,TOKO SIDAK,950,11400000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,428,2020-06-05,TOKO BOB-i,3500,42000000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,429,2020-06-05,TOKO ARI YANTO ,1000,12000000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,430,2020-06-05,TOKO BERKAT USAHA,9550,114600000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,431,2020-06-05,TOKO SUYONO (BINTANG KAPUAS),13000,156000000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,432,2020-06-08,TPK PASAR JUNJUNG BUIH,1850,22200000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,433,2020-06-08,TOKO SUPARNO (SMS),13000,156000000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,434,2020-06-08,TOKO APO,6500,78000000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,435,2020-06-09,TOKO JAYA SENTOSA,3500,42000000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,436,2020-06-09,TOKO AMI,1300,15600000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,437,2020-06-09,TOKO SYAMSUDIN (INTAN MART),2000,24000000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,438,2020-06-09,TOKO M. DJAFARI (AFAR 99),1400,16800000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,439,2020-06-09,TOKO BAS JAYA,2550,30600000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,440,2020-06-09,TOKO ALIKA,1450,17400000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,441,2020-06-09,TOKO ARDO,4300,51600000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,442,2020-06-09,TOKO MAJU TERUS,2150,25800000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,443,2020-06-09,TOKO ALIF,1150,13800000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,444,2020-06-10,TOKO SYUHAINI,2950,35400000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,447,2020-06-10,TOKO BERKAT USAHA,7450,89400000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,448,2020-06-10,TOKO APO,10000,120000000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,449,2020-06-10,TOKO YOGI,1050,12600000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,452,2020-06-10,TOKO AQIL,6900,82800000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,453,2020-06-10,TOKO DEB,6500,78000000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,494,2020-06-22,TOKO SYAMSUDIN (INTAN MART),4000,47200000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,495,2020-06-22,TOKO SUPARNO (SMS),5000,59000000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,496,2020-06-22,TOKO ALIKA,100,1180000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,497,2020-06-22,TOKO M. DJAFARI (AFAR 99),3000,35400000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,498,2020-06-22,TOKO SIGID PAMBUDI ,600,7080000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,499,2020-06-22,TOKO AQIL,100,1180000,2020-06,Monday
2,2020-07-07,GULA,97950,2020-07,500,2020-06-23,HOLIDAY MART,2500,29500000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,501,2020-06-23,TOKO ABIZAR,500,5900000,2020-06,Tuesday
2,2020-07-07,GULA,97950,2020-07,508,2020-06-24,TOKO M. DJAFARI (AFAR 99),1150,13570000,2020-06,Wednesday
2,2020-07-07,GULA,97950,2020-07,511,2020-06-26,TOKO DARKUM KOPERASI DISPERINDAG ,2000,23600000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,512,2020-06-26,TOKO SYUHAINI,300,3540000,2020-06,Friday
2,2020-07-07,GULA,97950,2020-07,524,2020-07-01,TOKO ARDO,600,7080000,2020-07,Wednesday
2,2020-07-07,GULA,97950,2020-07,528,2020-07-06,TOKO BERKAH DUA PUTRA,50,590000,2020-07,Monday
2,2020-07-07,GULA,97950,2020-07,537,2020-07-08,TOKO SYUHAINI,350,4130000,2020-07,Wednesday
2,2020-07-07,GULA,97950,2020-07,538,2020-07-10,TOKO MAJU TERUS,1900,22420000,2020-07,Friday
2,2020-07-07,GULA,97950,2020-07,542,2020-07-13,TOKO BUNGUR,50,590000,2020-07,Monday
2,2020-07-07,GULA,97950,2020-07,585,2020-07-21,TOKO ARDO,450,5310000,2020-07,Tuesday
2,2020-07-07,GULA,97950,2020-07,610,2020-08-11,TOKO BUNGUR,250,2950000,2020-08,Tuesday
2,2020-07-07,GULA,97950,2020-07,633,2020-08-12,SAHABAT ANDA,200,2360000,2020-08,Wednesday
2,2020-07-07,GULA,97950,2020-07,646,2020-08-19,TOKO RIZKI SAKYAH,150,1770000,2020-08,Wednesday
2,2020-07-07,GULA,97950,2020-07,660,2020-08-27,Warung Nak Zihan,50,590000,2020-08,Thursday
2,2020-07-07,GULA,97950,2020-07,664,2020-08-28,TOKO BUNGUR,50,590000,2020-08,Friday
2,2020-07-07,GULA,97950,2020-07,668,2020-08-31,TOKO ARDO,150,1770000,2020-08,Monday
2,2020-07-07,GULA,97950,2020-07,669,2020-09-07,TOKO MAJU TERUS,300,3540000,2020-09,Monday
2,2020-07-07,GULA,97950,2020-07,756,2020-10-12,ANAPSA,50,590000,2020-10,Monday
2,2020-07-07,GULA,97950,2020-07,770,2020-10-15,TOKO BERKAH DUA PUTRA,50,590000,2020-10,Thursday
2,2020-07-07,GULA,97950,2020-07,819,2020-11-04,TOKO BUNGUR,150,1770000,2020-11,Wednesday
2,2020-07-07,GULA,97950,2020-07,828,2020-11-09,TOKO IRVA,250,2950000,2020-11,Monday
2,2020-07-07,GULA,97950,2020-07,887,2020-11-24,TOKO NURFADILAH ,1512,18144000,2020-11,Tuesday
2,2020-07-07,GULA,97950,2020-07,895,2020-11-27,TOKO ADELA,96,1152000,2020-11,Friday
2,2020-07-07,GULA,97950,2020-07,900,2020-12-02,TOKO BERKAH DUA PUTRA,312,3744000,2020-12,Wednesday
2,2020-07-07,GULA,97950,2020-07,907,2020-12-03,TOKO AMI,970,11640000,2020-12,Thursday
2,2020-07-07,GULA,97950,2020-07,908,2020-12-03,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,950,11400000,2020-12,Thursday
2,2020-07-07,GULA,97950,2020-07,913,2020-12-07,TOKO YUSMAN DABU,168,2016000,2020-12,Monday
2,2020-07-07,GULA,97950,2020-07,918,2020-12-10,TOKO SIDAK,48,576000,2020-12,Thursday
2,2020-07-07,GULA,97950,2020-07,964,2020-12-21,TOKO BU YULI,300,3600000,2020-12,Monday
2,2020-07-07,GULA,97950,2020-07,971,2020-12-21,Warung Nak Zihan,420,5040000,2020-12,Monday
2,2020-07-07,GULA,97950,2020-07,975,2020-12-22,TOKO IRVA,2400,28800000,2020-12,Tuesday
2,2020-07-07,GULA,97950,2020-07,976,2020-12-22,TOKO ADELA,2400,28800000,2020-12,Tuesday
2,2020-07-07,GULA,97950,2020-07,978,2020-12-29,TOKO BERKAH DUA PUTRA,2000,24000000,2020-12,Tuesday
2,2020-07-07,GULA,97950,2020-07,979,2020-12-29,TOKO BUNGUR,1288,15456000,2020-12,Tuesday
2,2020-07-07,GULA,97950,2020-07,980,2021-01-06,TOKO ALIKA,36,432000,2021-01,Wednesday
2,2020-07-07,GULA,97950,2020-07,982,2021-01-06,TOKO AMI,36,432000,2021-01,Wednesday
2,2020-07-07,GULA,97950,2020-07,985,2021-01-06,TOKO KOTABARU,120,1440000,2021-01,Wednesday
2,2020-07-07,GULA,97950,2020-07,988,2021-01-11,TOKO NURJANAH,96,1152000,2021-01,Monday
2,2020-07-07,GULA,97950,2020-07,1008,2021-01-18,TOKO SUPER STOCK,96,1152000,2021-01,Monday
2,2020-07-07,GULA,97950,2020-07,1013,2021-01-22,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,72,864000,2021-01,Friday
2,2020-07-07,GULA,97950,2020-07,1015,2021-01-22,TOKO SYUHAINI,72,864000,2021-01,Friday
2,2020-07-07,GULA,97950,2020-07,1021,2021-01-28,TOKO JERORA JAYA,96,1152000,2021-01,Thursday
2,2020-07-07,GULA,97950,2020-07,1025,2021-02-01,TOKO NURFADILAH ,360,4320000,2021-02,Monday
2,2020-07-07,GULA,97950,2020-07,1029,2021-02-05,TOKO MAJU TERUS,1000,12000000,2021-02,Friday
2,2020-07-07,GULA,97950,2020-07,1034,2021-02-10,TOKO MUNIR,440,5280000,2021-02,Wednesday
2,2020-07-07,GULA,97950,2020-07,1035,2021-02-16,TOKO BOB-i,360,4320000,2021-02,Tuesday
2,2020-07-07,GULA,97950,2020-07,1058,2021-02-22,Warung Nak Zihan,1120,13440000,2021-02,Monday
2,2020-07-07,GULA,97950,2020-07,1068,2021-03-02,TOKO RIZKI SAKYAH,200,2400000,2021-03,Tuesday
2,2020-07-07,GULA,97950,2020-07,1075,2021-03-09,TOKO MOMONG ALPINA ,32,384000,2021-03,Tuesday
2,2020-07-07,GULA,97950,2020-07,1079,2021-03-18,TOKO FATHULLAH ZIKRI,200,2400000,2021-03,Thursday
2,2020-07-07,GULA,97950,2020-07,1088,2021-03-22,TOKO BOB-i,200,2400000,2021-03,Monday
2,2020-07-07,GULA,97950,2020-07,1099,2021-03-25,TOKO JERORA JAYA,160,1920000,2021-03,Thursday
2,2020-07-07,GULA,97950,2020-07,1111,2021-03-29,Warung Nak Zihan,120,1440000,2021-03,Monday
2,2020-07-07,GULA,97950,2020-07,1123,2021-04-06,TOKO RIZKI SAKYAH,220,2640000,2021-04,Tuesday
2,2020-07-07,GULA,97950,2020-07,1130,2021-01-06,TOKO KOTABARU,120,1440000,2021-01,Wednesday
2,2020-07-07,GULA,97950,2020-07,1132,2021-01-06,TOKO AMI,36,432000,2021-01,Wednesday
2,2020-07-07,GULA,97950,2020-07,1135,2021-01-06,TOKO ALIKA,36,432000,2021-01,Wednesday
2,2020-07-07,GULA,97950,2020-07,1138,2021-01-11,TOKO NURJANAH,96,1152000,2021-01,Monday
2,2020-07-07,GULA,97950,2020-07,1156,2021-01-18,TOKO SUPER STOCK,96,1152000,2021-01,Monday
2,2020-07-07,GULA,97950,2020-07,1163,2021-01-22,TOKO SYUHAINI,72,864000,2021-01,Friday
2,2020-07-07,GULA,97950,2020-07,1164,2021-01-22,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,72,864000,2021-01,Friday
2,2020-07-07,GULA,97950,2020-07,1167,2021-01-28,TOKO JERORA JAYA,96,1152000,2021-01,Thursday
2,2020-07-07,GULA,97950,2020-07,1173,2021-02-01,TOKO NURFADILAH ,360,4320000,2021-02,Monday
2,2020-07-07,GULA,97950,2020-07,1178,2021-02-05,TOKO MAJU TERUS,1000,12000000,2021-02,Friday
2,2020-07-07,GULA,97950,2020-07,1183,2021-02-10,TOKO MUNIR,440,5280000,2021-02,Wednesday
2,2020-07-07,GULA,97950,2020-07,1184,2021-02-16,TOKO BOB-i,360,4320000,2021-02,Tuesday
2,2020-07-07,GULA,97950,2020-07,1207,2021-02-22,Warung Nak Zihan,1120,13440000,2021-02,Monday
2,2020-07-07,GULA,97950,2020-07,1216,2021-03-02,TOKO RIZKI SAKYAH,200,2400000,2021-03,Tuesday
2,2020-07-07,GULA,97950,2020-07,1223,2021-03-09,TOKO MOMONG ALPINA ,32,384000,2021-03,Tuesday
2,2020-07-07,GULA,97950,2020-07,1228,2021-03-18,TOKO FATHULLAH ZIKRI,200,2400000,2021-03,Thursday
2,2020-07-07,GULA,97950,2020-07,1237,2021-03-22,TOKO BOB-i,200,2400000,2021-03,Monday
2,2020-07-07,GULA,97950,2020-07,1248,2021-03-25,TOKO JERORA JAYA,160,1920000,2021-03,Thursday
2,2020-07-07,GULA,97950,2020-07,1260,2021-03-29,Warung Nak Zihan,120,1440000,2021-03,Monday
2,2020-07-07,GULA,97950,2020-07,1265,2021-04-06,TOKO RIZKI SAKYAH,220,2640000,2021-04,Tuesday
2,2020-07-07,GULA,97950,2020-07,1284,2021-04-08,TOKO MAJU TERUS,100,1200000,2021-04,Thursday
2,2020-07-07,GULA,97950,2020-07,1288,2021-04-09,TOKO BERKAH DUA PUTRA,100,1200000,2021-04,Friday
3,2020-07-16,GULA,2050,2020-07,393,2020-06-04,HOLIDAY MART,2500,30000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,395,2020-06-04,TOKO ANUGRAH,2500,30000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,397,2020-06-04,TOKO BERKAT USAHA,8500,102000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,398,2020-06-04,TOKO SUPARNO (SMS),10000,120000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,399,2020-06-04,TOKO APO,10000,120000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,400,2020-06-04,TOKO SUYONO (BINTANG KAPUAS),8000,96000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,402,2020-06-04,TOKO NURDIAH ,5000,60000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,406,2020-06-04,TOKO MUNIR,500,6000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,408,2020-06-04,TOKO ABANG HERIYANSYAH ,900,10800000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,412,2020-06-04,TOKO KOTABARU,8500,102000000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,414,2020-06-04,SAHABAT ANDA,2550,30600000,2020-06,Thursday
3,2020-07-16,GULA,2050,2020-07,418,2020-06-05,Warung Nak Zihan,5050,60600000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,420,2020-06-05,TOKO FAHRI,2000,24000000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,422,2020-06-05,TOKO ABIZAR,4750,57000000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,424,2020-06-05,TOKO TOPIN,1250,15000000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,426,2020-06-05,TOKO SIDAK,950,11400000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,428,2020-06-05,TOKO BOB-i,3500,42000000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,429,2020-06-05,TOKO ARI YANTO ,1000,12000000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,430,2020-06-05,TOKO BERKAT USAHA,9550,114600000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,431,2020-06-05,TOKO SUYONO (BINTANG KAPUAS),13000,156000000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,432,2020-06-08,TPK PASAR JUNJUNG BUIH,1850,22200000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,433,2020-06-08,TOKO SUPARNO (SMS),13000,156000000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,434,2020-06-08,TOKO APO,6500,78000000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,435,2020-06-09,TOKO JAYA SENTOSA,3500,42000000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,436,2020-06-09,TOKO AMI,1300,15600000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,437,2020-06-09,TOKO SYAMSUDIN (INTAN MART),2000,24000000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,438,2020-06-09,TOKO M. DJAFARI (AFAR 99),1400,16800000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,439,2020-06-09,TOKO BAS JAYA,2550,30600000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,440,2020-06-09,TOKO ALIKA,1450,17400000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,441,2020-06-09,TOKO ARDO,4300,51600000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,442,2020-06-09,TOKO MAJU TERUS,2150,25800000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,443,2020-06-09,TOKO ALIF,1150,13800000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,444,2020-06-10,TOKO SYUHAINI,2950,35400000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,447,2020-06-10,TOKO BERKAT USAHA,7450,89400000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,448,2020-06-10,TOKO APO,10000,120000000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,449,2020-06-10,TOKO YOGI,1050,12600000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,452,2020-06-10,TOKO AQIL,6900,82800000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,453,2020-06-10,TOKO DEB,6500,78000000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,494,2020-06-22,TOKO SYAMSUDIN (INTAN MART),4000,47200000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,495,2020-06-22,TOKO SUPARNO (SMS),5000,59000000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,496,2020-06-22,TOKO ALIKA,100,1180000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,497,2020-06-22,TOKO M. DJAFARI (AFAR 99),3000,35400000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,498,2020-06-22,TOKO SIGID PAMBUDI ,600,7080000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,499,2020-06-22,TOKO AQIL,100,1180000,2020-06,Monday
3,2020-07-16,GULA,2050,2020-07,500,2020-06-23,HOLIDAY MART,2500,29500000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,501,2020-06-23,TOKO ABIZAR,500,5900000,2020-06,Tuesday
3,2020-07-16,GULA,2050,2020-07,508,2020-06-24,TOKO M. DJAFARI (AFAR 99),1150,13570000,2020-06,Wednesday
3,2020-07-16,GULA,2050,2020-07,511,2020-06-26,TOKO DARKUM KOPERASI DISPERINDAG ,2000,23600000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,512,2020-06-26,TOKO SYUHAINI,300,3540000,2020-06,Friday
3,2020-07-16,GULA,2050,2020-07,524,2020-07-01,TOKO ARDO,600,7080000,2020-07,Wednesday
3,2020-07-16,GULA,2050,2020-07,528,2020-07-06,TOKO BERKAH DUA PUTRA,50,590000,2020-07,Monday
3,2020-07-16,GULA,2050,2020-07,537,2020-07-08,TOKO SYUHAINI,350,4130000,2020-07,Wednesday
3,2020-07-16,GULA,2050,2020-07,538,2020-07-10,TOKO MAJU TERUS,1900,22420000,2020-07,Friday
3,2020-07-16,GULA,2050,2020-07,542,2020-07-13,TOKO BUNGUR,50,590000,2020-07,Monday
3,2020-07-16,GULA,2050,2020-07,585,2020-07-21,TOKO ARDO,450,5310000,2020-07,Tuesday
3,2020-07-16,GULA,2050,2020-07,610,2020-08-11,TOKO BUNGUR,250,2950000,2020-08,Tuesday
3,2020-07-16,GULA,2050,2020-07,633,2020-08-12,SAHABAT ANDA,200,2360000,2020-08,Wednesday
3,2020-07-16,GULA,2050,2020-07,646,2020-08-19,TOKO RIZKI SAKYAH,150,1770000,2020-08,Wednesday
